User_ID,Device_Type,Location,Auth_Method,Subscription_Plan,Subscription_Type,Subscription_Price,Subscription_Start_Date,Tickets_Raised,Previous_Feedback,Active_Status
USER_0812,Tablet,Innovation_Park_Gate,WPA2-Enterprise,Basic,Monthly,9.99,2026-03-24 22:04:17.441232,0,Awesome,Active
USER_0813,Smartphone,Central_Park_Bench,Social Login,Family,Monthly,29.99,2026-01-04 22:04:17.441232,1,Average,Active
USER_0814,Smart TV,Central_Park_Bench,WPA2-Enterprise,Basic,Monthly,9.99,2025-11-09 22:04:17.441232,0,Awesome,Active
USER_0815,Smart TV,TechHub_Cafe,WPA2-Enterprise,Free,N/A,0.0,2025-10-21 22:04:17.441232,8,Leave to other provider,Inactive
USER_0816,Laptop,CoWorking_Space_A,WPA2-Enterprise,Premium,Monthly,19.99,2025-09-21 22:04:17.441232,0,Good,Active
USER_0817,Laptop,Main_Square_WiFi,WPA2-Enterprise,Family,Monthly,29.99,2026-02-28 22:04:17.441232,1,Good,Active
USER_0818,Smartphone,Food_Court_WiFi,Social Login,Family,Monthly,29.99,2025-04-02 22:04:17.441232,0,Good,Active
USER_0819,Smartphone,Shopping_Mall_Entrance,WPA2-Enterprise,Free,N/A,0.0,2025-05-28 22:04:17.441232,0,Awesome,Active
USER_0820,Smartphone,Main_Square_WiFi,Social Login,Premium,Monthly,19.99,2025-03-10 22:04:17.441232,4,Poor,Active
USER_0821,Tablet,Innovation_Park_Gate,Social Login,Free,N/A,0.0,2024-09-28 22:04:17.441232,5,Leave to other provider,Inactive
USER_0822,Smartphone,Food_Court_WiFi,Captive Portal,Free,N/A,0.0,2025-04-13 22:04:17.441232,1,Good,Active
USER_0823,Smartphone,City_Library_Zone,OTP Verification,Family,Monthly,29.99,2025-10-06 22:04:17.441232,0,Awesome,Active
USER_0824,Smartphone,CoWorking_Space_A,WPA2-Enterprise,Free,N/A,0.0,2025-03-08 22:04:17.441232,8,Leave to other provider,Inactive
USER_0825,Laptop,City_Library_Zone,OTP Verification,Free,N/A,0.0,2025-10-20 22:04:17.441232,5,Leave to other provider,Inactive
USER_0826,Smart TV,City_Library_Zone,WPA2-Enterprise,Free,N/A,0.0,2026-02-05 22:04:17.441232,4,Poor,Active
USER_0827,Smartphone,Metro_Station_Exit,Captive Portal,Family,Monthly,29.99,2026-03-18 22:04:17.441232,0,Good,Active
USER_0828,Smartphone,Main_Square_WiFi,Captive Portal,Family,Monthly,29.99,2026-05-17 22:04:17.441232,0,Good,Active
USER_0829,Laptop,Shopping_Mall_Entrance,WPA2-Enterprise,Premium,Monthly,19.99,2025-07-25 22:04:17.441232,8,Leave to other provider,Inactive
USER_0830,Smartphone,TechHub_Cafe,Captive Portal,Family,Monthly,29.99,2025-06-11 22:04:17.441232,1,Average,Active
USER_0831,Smartphone,Shopping_Mall_Entrance,Social Login,Free,N/A,0.0,2024-07-31 22:04:17.441232,4,Poor,Inactive
USER_0832,Smartphone,City_Library_Zone,WPA2-Enterprise,Basic,Monthly,9.99,2025-11-20 22:04:17.441232,0,Good,Active
USER_0833,Smartphone,Innovation_Park_Gate,WPA2-Enterprise,Basic,Yearly,9.99,2025-05-30 22:04:17.441232,0,Good,Inactive
USER_0834,Smartphone,CoWorking_Space_A,Social Login,Free,N/A,0.0,2025-01-04 22:04:17.441232,0,Awesome,Active
USER_0835,Smartphone,Gym_Lobby,Captive Portal,Basic,Monthly,9.99,2025-11-13 22:04:17.441232,5,Leave to other provider,Inactive
USER_0836,Smartphone,Shopping_Mall_Entrance,OTP Verification,Business,Monthly,49.99,2025-02-04 22:04:17.441232,0,Average,Active
USER_0837,Smart TV,City_Library_Zone,Social Login,Free,N/A,0.0,2025-06-30 22:04:17.441232,5,Poor,Inactive
USER_0838,Smartphone,CoWorking_Space_A,OTP Verification,Free,N/A,0.0,2025-03-23 22:04:17.441232,1,Average,Active
USER_0839,Laptop,Food_Court_WiFi,Social Login,Free,N/A,0.0,2025-06-15 22:04:17.441232,0,Average,Inactive
USER_0840,Laptop,Main_Square_WiFi,WPA2-Enterprise,Free,N/A,0.0,2025-04-14 22:04:17.441232,0,Awesome,Active
USER_0841,Smartphone,Central_Park_Bench,WPA2-Enterprise,Business,Monthly,49.99,2026-03-04 22:04:17.441232,0,Awesome,Active
USER_0842,Laptop,Metro_Station_Exit,Social Login,Basic,Monthly,9.99,2026-06-20 22:04:17.441232,1,Good,Active
USER_0843,Smartphone,CoWorking_Space_A,Captive Portal,Basic,Monthly,9.99,2025-04-10 22:04:17.441232,0,Good,Active
USER_0844,IoT Device,Innovation_Park_Gate,WPA2-Enterprise,Family,Monthly,29.99,2026-01-22 22:04:17.441232,0,Average,Active
USER_0845,Smartphone,Innovation_Park_Gate,WPA2-Enterprise,Free,N/A,0.0,2024-07-12 22:04:17.441232,0,Good,Active
USER_0846,Smartphone,CoWorking_Space_A,OTP Verification,Basic,Yearly,9.99,2025-12-13 22:04:17.441232,6,Leave to other provider,Inactive
USER_0847,Smartphone,Innovation_Park_Gate,Captive Portal,Basic,Monthly,9.99,2025-01-13 22:04:17.441232,3,Poor,Inactive
USER_0848,IoT Device,Main_Square_WiFi,Captive Portal,Premium,Yearly,19.99,2024-09-27 22:04:17.441232,0,Good,Active
USER_0849,Laptop,Innovation_Park_Gate,Captive Portal,Business,Monthly,49.99,2025-03-06 22:04:17.441232,0,Awesome,Active
USER_0850,Laptop,Shopping_Mall_Entrance,WPA2-Enterprise,Family,Monthly,29.99,2025-08-22 22:04:17.441232,4,Poor,Inactive
USER_0851,Smartphone,Central_Park_Bench,WPA2-Enterprise,Basic,Monthly,9.99,2025-11-14 22:04:17.441232,2,Average,Active
USER_0852,Laptop,Innovation_Park_Gate,WPA2-Enterprise,Family,Monthly,29.99,2026-01-21 22:04:17.441232,3,Poor,Inactive
USER_0853,Smartphone,Central_Park_Bench,WPA2-Enterprise,Free,N/A,0.0,2025-03-05 22:04:17.441232,5,Leave to other provider,Inactive
USER_0854,Smart TV,City_Library_Zone,Social Login,Free,N/A,0.0,2026-06-09 22:04:17.441232,0,Average,Active
USER_0855,Smartphone,TechHub_Cafe,Captive Portal,Free,N/A,0.0,2025-11-01 22:04:17.441232,1,Average,Active
USER_0856,Smartphone,Main_Square_WiFi,Social Login,Basic,Monthly,9.99,2026-04-24 22:04:17.441232,5,Leave to other provider,Inactive
USER_0857,Smartphone,TechHub_Cafe,Social Login,Basic,Monthly,9.99,2026-06-30 22:04:17.441232,1,Good,Active
USER_0858,Smartphone,City_Library_Zone,WPA2-Enterprise,Premium,Monthly,19.99,2025-11-16 22:04:17.441232,1,Average,Active
USER_0859,Laptop,Main_Square_WiFi,Captive Portal,Business,Yearly,49.99,2025-10-03 22:04:17.441232,0,Good,Inactive
USER_0860,Smartphone,CoWorking_Space_A,Captive Portal,Basic,Yearly,9.99,2024-07-19 22:04:17.441232,0,Good,Active
USER_0861,Tablet,CoWorking_Space_A,Social Login,Basic,Monthly,9.99,2024-10-05 22:04:17.441232,0,Awesome,Active
USER_0862,Smartphone,Central_Park_Bench,WPA2-Enterprise,Free,N/A,0.0,2025-04-29 22:04:17.441232,3,Poor,Active
USER_0863,Laptop,City_Library_Zone,Captive Portal,Free,N/A,0.0,2025-02-13 22:04:17.441232,5,Leave to other provider,Inactive
USER_0864,Smartphone,Central_Park_Bench,Captive Portal,Premium,Monthly,19.99,2025-08-20 22:04:17.441232,0,Good,Active
USER_0865,Smartphone,Metro_Station_Exit,WPA2-Enterprise,Basic,Monthly,9.99,2026-06-10 22:04:17.441232,0,Good,Active
USER_0866,Laptop,Innovation_Park_Gate,WPA2-Enterprise,Family,Monthly,29.99,2025-03-08 22:04:17.441232,0,Good,Active
USER_0867,Smartphone,Gym_Lobby,Captive Portal,Free,N/A,0.0,2025-05-11 22:04:17.441232,0,Awesome,Active
USER_0868,Smartphone,Metro_Station_Exit,Social Login,Free,N/A,0.0,2026-05-12 22:04:17.441232,0,Average,Inactive
USER_0869,Smart TV,Innovation_Park_Gate,WPA2-Enterprise,Basic,Monthly,9.99,2026-02-17 22:04:17.441232,8,Leave to other provider,Inactive
USER_0870,IoT Device,Main_Square_WiFi,Captive Portal,Free,N/A,0.0,2025-07-14 22:04:17.441232,5,Leave to other provider,Inactive
USER_0871,Smartphone,Central_Park_Bench,WPA2-Enterprise,Free,N/A,0.0,2025-10-29 22:04:17.441232,6,Poor,Inactive
USER_0872,Smartphone,Main_Square_WiFi,Social Login,Premium,Monthly,19.99,2026-01-19 22:04:17.441232,0,Awesome,Active
USER_0873,Laptop,Main_Square_WiFi,WPA2-Enterprise,Free,N/A,0.0,2025-12-27 22:04:17.441232,1,Good,Active
USER_0874,Smartphone,Innovation_Park_Gate,Social Login,Premium,Monthly,19.99,2025-06-19 22:04:17.441232,0,Good,Active
USER_0875,Smartphone,City_Library_Zone,WPA2-Enterprise,Free,N/A,0.0,2025-09-10 22:04:17.441232,3,Poor,Active
USER_0876,Smartphone,Innovation_Park_Gate,WPA2-Enterprise,Free,N/A,0.0,2026-01-16 22:04:17.441232,3,Poor,Inactive
USER_0877,Laptop,Food_Court_WiFi,WPA2-Enterprise,Basic,Monthly,9.99,2025-06-05 22:04:17.441232,7,Leave to other provider,Inactive
USER_0878,Laptop,CoWorking_Space_A,WPA2-Enterprise,Family,Yearly,29.99,2025-06-27 22:04:17.441232,0,Awesome,Inactive
USER_0879,Smartphone,CoWorking_Space_A,Captive Portal,Basic,Monthly,9.99,2026-06-21 22:04:17.441232,0,Good,Inactive
USER_0880,Smartphone,Metro_Station_Exit,WPA2-Enterprise,Family,Yearly,29.99,2025-10-09 22:04:17.441232,0,Awesome,Active
USER_0881,Smartphone,CoWorking_Space_A,Social Login,Free,N/A,0.0,2025-04-05 22:04:17.441232,1,Average,Active
USER_0882,Laptop,Innovation_Park_Gate,WPA2-Enterprise,Family,Monthly,29.99,2025-05-11 22:04:17.441232,1,Good,Active
USER_0883,Smartphone,Shopping_Mall_Entrance,WPA2-Enterprise,Free,N/A,0.0,2025-03-16 22:04:17.441232,0,Good,Active
USER_0884,Smartphone,Central_Park_Bench,WPA2-Enterprise,Premium,Monthly,19.99,2025-02-23 22:04:17.441232,0,Good,Active
USER_0885,Tablet,Innovation_Park_Gate,WPA2-Enterprise,Premium,Monthly,19.99,2024-11-02 22:04:17.441232,0,Awesome,Active
USER_0886,Smartphone,Innovation_Park_Gate,WPA2-Enterprise,Business,Monthly,49.99,2025-01-15 22:04:17.441232,0,Awesome,Active
USER_0887,Laptop,Gym_Lobby,Captive Portal,Basic,Monthly,9.99,2025-05-21 22:04:17.441232,0,Awesome,Active
USER_0888,Smartphone,Central_Park_Bench,Captive Portal,Free,N/A,0.0,2024-11-01 22:04:17.441232,3,Poor,Active
USER_0889,Smartphone,Food_Court_WiFi,Captive Portal,Free,N/A,0.0,2026-01-01 22:04:17.441232,1,Good,Active
USER_0890,Smartphone,CoWorking_Space_A,Captive Portal,Family,Monthly,29.99,2026-06-08 22:04:17.441232,3,Poor,Inactive
USER_0891,Laptop,Central_Park_Bench,Captive Portal,Basic,Monthly,9.99,2025-01-07 22:04:17.441232,0,Average,Active
USER_0892,Smart TV,CoWorking_Space_A,WPA2-Enterprise,Family,Monthly,29.99,2025-01-14 22:04:17.441232,1,Average,Active
USER_0893,Tablet,Metro_Station_Exit,Captive Portal,Free,N/A,0.0,2025-02-08 22:04:17.441232,4,Poor,Inactive
USER_0894,Smartphone,Central_Park_Bench,OTP Verification,Basic,Monthly,9.99,2025-11-09 22:04:17.441232,1,Good,Active
USER_0895,Laptop,CoWorking_Space_A,Captive Portal,Free,N/A,0.0,2025-04-11 22:04:17.441232,1,Average,Active
USER_0896,Smartphone,Food_Court_WiFi,Captive Portal,Business,Monthly,49.99,2026-02-25 22:04:17.441232,0,Awesome,Active
USER_0897,Smartphone,TechHub_Cafe,WPA2-Enterprise,Premium,Monthly,19.99,2025-12-21 22:04:17.441232,0,Good,Active
USER_0898,Smart TV,Main_Square_WiFi,Social Login,Business,Monthly,49.99,2026-03-05 22:04:17.441232,0,Awesome,Active
USER_0899,Smartphone,Main_Square_WiFi,Social Login,Free,N/A,0.0,2025-04-17 22:04:17.441232,8,Leave to other provider,Inactive
USER_0900,Smartphone,Food_Court_WiFi,Captive Portal,Premium,Monthly,19.99,2024-10-12 22:04:17.441232,0,Good,Active
USER_0901,Smartphone,Gym_Lobby,OTP Verification,Premium,Monthly,19.99,2025-01-16 22:04:17.441232,4,Poor,Inactive
USER_0902,Smartphone,TechHub_Cafe,WPA2-Enterprise,Basic,Yearly,9.99,2025-05-01 22:04:17.441232,1,Average,Active
USER_0903,Smartphone,Metro_Station_Exit,WPA2-Enterprise,Family,Monthly,29.99,2025-02-19 22:04:17.441232,0,Good,Active
USER_0904,Laptop,Food_Court_WiFi,Social Login,Business,Yearly,49.99,2025-07-06 22:04:17.441232,4,Poor,Inactive
USER_0905,Smartphone,Main_Square_WiFi,Social Login,Family,Monthly,29.99,2025-01-01 22:04:17.441232,0,Good,Active
USER_0906,Smart TV,Main_Square_WiFi,WPA2-Enterprise,Premium,Monthly,19.99,2025-05-07 22:04:17.441232,0,Awesome,Active
USER_0907,Tablet,Main_Square_WiFi,WPA2-Enterprise,Free,N/A,0.0,2024-07-16 22:04:17.441232,0,Awesome,Active
USER_0908,Smartphone,City_Library_Zone,WPA2-Enterprise,Free,N/A,0.0,2026-06-27 22:04:17.441232,1,Average,Active
USER_0909,Smartphone,Food_Court_WiFi,WPA2-Enterprise,Business,Monthly,49.99,2025-12-30 22:04:17.441232,0,Awesome,Active
USER_0910,Smartphone,Innovation_Park_Gate,Social Login,Free,N/A,0.0,2024-11-08 22:04:17.441232,0,Awesome,Active
USER_0911,Laptop,Metro_Station_Exit,Captive Portal,Premium,Monthly,19.99,2025-04-08 22:04:17.441232,4,Poor,Inactive
USER_0912,Smartphone,Main_Square_WiFi,WPA2-Enterprise,Premium,Monthly,19.99,2024-08-17 22:04:17.441232,1,Average,Active
USER_0913,Laptop,CoWorking_Space_A,WPA2-Enterprise,Premium,Yearly,19.99,2024-08-26 22:04:17.441232,8,Leave to other provider,Inactive
USER_0914,Smartphone,Food_Court_WiFi,WPA2-Enterprise,Business,Monthly,49.99,2026-01-19 22:04:17.441232,5,Leave to other provider,Inactive
USER_0915,Laptop,City_Library_Zone,WPA2-Enterprise,Basic,Monthly,9.99,2025-04-27 22:04:17.441232,0,Average,Active
USER_0916,Smartphone,Food_Court_WiFi,Captive Portal,Basic,Monthly,9.99,2026-06-16 22:04:17.441232,0,Good,Active
USER_0917,Smartphone,Metro_Station_Exit,OTP Verification,Free,N/A,0.0,2024-11-08 22:04:17.441232,5,Leave to other provider,Inactive
USER_0918,IoT Device,City_Library_Zone,Social Login,Basic,Yearly,9.99,2026-04-16 22:04:17.441232,8,Leave to other provider,Inactive
USER_0919,Tablet,Metro_Station_Exit,WPA2-Enterprise,Free,N/A,0.0,2025-11-16 22:04:17.441232,0,Awesome,Active
USER_0920,Smartphone,Food_Court_WiFi,Social Login,Basic,Monthly,9.99,2024-10-15 22:04:17.441232,1,Good,Active
USER_0921,Smart TV,Innovation_Park_Gate,Social Login,Family,Monthly,29.99,2024-07-14 22:04:17.441232,0,Good,Active
USER_0922,Smartphone,Metro_Station_Exit,Social Login,Business,Monthly,49.99,2026-02-09 22:04:17.441232,0,Awesome,Active
USER_0923,Smart TV,City_Library_Zone,Captive Portal,Free,N/A,0.0,2025-04-19 22:04:17.441232,0,Good,Active
USER_0924,Tablet,City_Library_Zone,WPA2-Enterprise,Basic,Yearly,9.99,2025-10-25 22:04:17.441232,0,Awesome,Active
USER_0925,Smartphone,Metro_Station_Exit,WPA2-Enterprise,Business,Yearly,49.99,2025-11-04 22:04:17.441232,0,Average,Active
USER_0926,Smartphone,Shopping_Mall_Entrance,WPA2-Enterprise,Free,N/A,0.0,2025-09-26 22:04:17.441232,1,Average,Inactive
USER_0927,Smartphone,Food_Court_WiFi,WPA2-Enterprise,Free,N/A,0.0,2025-06-15 22:04:17.441232,0,Awesome,Active
USER_0928,Laptop,Shopping_Mall_Entrance,WPA2-Enterprise,Free,N/A,0.0,2025-01-06 22:04:17.441232,0,Awesome,Active
USER_0929,Laptop,Gym_Lobby,Captive Portal,Premium,Monthly,19.99,2024-08-23 22:04:17.441232,0,Good,Active
USER_0930,Smartphone,Food_Court_WiFi,Social Login,Free,N/A,0.0,2025-03-17 22:04:17.441232,6,Poor,Active
USER_0931,Smartphone,Metro_Station_Exit,Captive Portal,Business,Yearly,49.99,2025-11-03 22:04:17.441232,1,Good,Active
USER_0932,Tablet,TechHub_Cafe,WPA2-Enterprise,Basic,Yearly,9.99,2024-10-26 22:04:17.441232,0,Average,Active
USER_0933,IoT Device,Metro_Station_Exit,OTP Verification,Basic,Monthly,9.99,2024-09-06 22:04:17.441232,0,Good,Active
USER_0934,Laptop,Shopping_Mall_Entrance,OTP Verification,Free,N/A,0.0,2025-08-16 22:04:17.441232,8,Leave to other provider,Inactive
USER_0935,Smartphone,Innovation_Park_Gate,Social Login,Basic,Monthly,9.99,2025-11-17 22:04:17.441232,0,Good,Active
USER_0936,Smartphone,Metro_Station_Exit,OTP Verification,Premium,Monthly,19.99,2024-09-15 22:04:17.441232,0,Good,Inactive
USER_0937,Smartphone,Metro_Station_Exit,Captive Portal,Family,Yearly,29.99,2026-02-12 22:04:17.441232,0,Good,Active
USER_0938,Smart TV,Innovation_Park_Gate,OTP Verification,Family,Monthly,29.99,2026-04-07 22:04:17.441232,8,Leave to other provider,Inactive
USER_0939,Smartphone,Metro_Station_Exit,WPA2-Enterprise,Premium,Yearly,19.99,2026-06-04 22:04:17.441232,1,Average,Active
USER_0940,Laptop,Main_Square_WiFi,WPA2-Enterprise,Business,Monthly,49.99,2024-08-25 22:04:17.441232,0,Awesome,Active
USER_0941,Smartphone,TechHub_Cafe,WPA2-Enterprise,Family,Yearly,29.99,2024-12-04 22:04:17.441232,0,Awesome,Inactive
USER_0942,Laptop,CoWorking_Space_A,WPA2-Enterprise,Family,Monthly,29.99,2024-12-01 22:04:17.441232,0,Awesome,Active
USER_0943,Laptop,TechHub_Cafe,WPA2-Enterprise,Free,N/A,0.0,2026-01-29 22:04:17.441232,1,Average,Active
USER_0944,Tablet,Metro_Station_Exit,Captive Portal,Free,N/A,0.0,2025-05-09 22:04:17.441232,6,Poor,Inactive
USER_0945,Smartphone,Main_Square_WiFi,Social Login,Free,N/A,0.0,2024-09-27 22:04:17.441232,2,Average,Active
USER_0946,Smartphone,Food_Court_WiFi,Captive Portal,Premium,Monthly,19.99,2025-03-13 22:04:17.441232,1,Good,Inactive
USER_0947,Smartphone,Metro_Station_Exit,WPA2-Enterprise,Basic,Yearly,9.99,2024-10-31 22:04:17.441232,0,Awesome,Active
USER_0948,Smart TV,Shopping_Mall_Entrance,Social Login,Basic,Yearly,9.99,2026-01-24 22:04:17.441232,0,Average,Active
USER_0949,Smart TV,Main_Square_WiFi,Captive Portal,Family,Yearly,29.99,2025-09-01 22:04:17.441232,4,Poor,Inactive
USER_0950,Laptop,Innovation_Park_Gate,WPA2-Enterprise,Family,Monthly,29.99,2026-03-14 22:04:17.441232,1,Average,Active
USER_0951,Laptop,Main_Square_WiFi,Captive Portal,Business,Monthly,49.99,2026-03-04 22:04:17.441232,0,Awesome,Active
USER_0952,Laptop,Innovation_Park_Gate,WPA2-Enterprise,Basic,Monthly,9.99,2026-03-27 22:04:17.441232,1,Good,Active
USER_0953,Smartphone,Gym_Lobby,WPA2-Enterprise,Premium,Monthly,19.99,2025-02-18 22:04:17.441232,1,Average,Active
USER_0954,Smart TV,CoWorking_Space_A,OTP Verification,Free,N/A,0.0,2025-12-19 22:04:17.441232,0,Average,Active
USER_0955,Smartphone,Central_Park_Bench,WPA2-Enterprise,Free,N/A,0.0,2025-07-26 22:04:17.441232,8,Leave to other provider,Inactive
USER_0956,Smartphone,Main_Square_WiFi,Captive Portal,Free,N/A,0.0,2025-10-06 22:04:17.441232,1,Average,Inactive
USER_0957,Laptop,City_Library_Zone,Social Login,Basic,Monthly,9.99,2025-09-28 22:04:17.441232,0,Average,Active
USER_0958,Smartphone,Shopping_Mall_Entrance,Social Login,Basic,Monthly,9.99,2025-05-02 22:04:17.441232,0,Good,Active
USER_0959,Smartphone,Metro_Station_Exit,WPA2-Enterprise,Family,Monthly,29.99,2026-02-24 22:04:17.441232,0,Awesome,Active
USER_0960,Laptop,Shopping_Mall_Entrance,WPA2-Enterprise,Free,N/A,0.0,2025-09-14 22:04:17.441232,3,Poor,Active
USER_0961,Smartphone,TechHub_Cafe,WPA2-Enterprise,Premium,Yearly,19.99,2025-05-10 22:04:17.441232,0,Average,Active
USER_0962,Laptop,Central_Park_Bench,Captive Portal,Basic,Monthly,9.99,2026-02-04 22:04:17.441232,0,Good,Active
USER_0963,Smartphone,TechHub_Cafe,Captive Portal,Free,N/A,0.0,2026-03-29 22:04:17.441232,0,Good,Active
USER_0964,Smartphone,Gym_Lobby,WPA2-Enterprise,Basic,Monthly,9.99,2024-09-01 22:04:17.441232,1,Average,Active
USER_0965,Smartphone,Central_Park_Bench,OTP Verification,Free,N/A,0.0,2026-03-18 22:04:17.441232,0,Awesome,Active
USER_0966,Smartphone,Central_Park_Bench,Captive Portal,Premium,Monthly,19.99,2024-10-11 22:04:17.441232,0,Awesome,Active
USER_0967,Laptop,TechHub_Cafe,WPA2-Enterprise,Basic,Monthly,9.99,2025-01-30 22:04:17.441232,1,Average,Inactive
USER_0968,Smartphone,Innovation_Park_Gate,Captive Portal,Free,N/A,0.0,2026-04-03 22:04:17.441232,0,Awesome,Active
USER_0969,Laptop,TechHub_Cafe,Captive Portal,Free,N/A,0.0,2025-02-03 22:04:17.441232,0,Awesome,Active
USER_0970,Smartphone,Shopping_Mall_Entrance,WPA2-Enterprise,Basic,Monthly,9.99,2025-03-29 22:04:17.441232,7,Leave to other provider,Inactive
USER_0971,Laptop,Innovation_Park_Gate,WPA2-Enterprise,Business,Yearly,49.99,2026-05-09 22:04:17.441232,8,Leave to other provider,Inactive
USER_0972,IoT Device,Shopping_Mall_Entrance,Social Login,Basic,Yearly,9.99,2024-09-23 22:04:17.441232,3,Poor,Active
USER_0973,Laptop,Gym_Lobby,Captive Portal,Premium,Yearly,19.99,2024-12-09 22:04:17.441232,0,Average,Inactive
USER_0974,Smartphone,Metro_Station_Exit,Captive Portal,Premium,Yearly,19.99,2025-03-04 22:04:17.441232,2,Average,Active
USER_0975,Smartphone,Food_Court_WiFi,Captive Portal,Business,Monthly,49.99,2024-12-26 22:04:17.441232,0,Good,Active
USER_0976,Smartphone,Innovation_Park_Gate,WPA2-Enterprise,Family,Monthly,29.99,2026-01-18 22:04:17.441232,1,Good,Active
USER_0977,Laptop,Gym_Lobby,WPA2-Enterprise,Premium,Monthly,19.99,2024-09-16 22:04:17.441232,1,Good,Active
USER_0978,Smartphone,City_Library_Zone,Captive Portal,Premium,Monthly,19.99,2024-12-09 22:04:17.441232,0,Awesome,Active
USER_0979,Smartphone,Gym_Lobby,WPA2-Enterprise,Family,Monthly,29.99,2024-07-04 22:04:17.441232,4,Poor,Inactive
USER_0980,Laptop,TechHub_Cafe,WPA2-Enterprise,Basic,Monthly,9.99,2025-08-24 22:04:17.441232,6,Poor,Active
USER_0981,Smartphone,TechHub_Cafe,Social Login,Basic,Monthly,9.99,2025-10-06 22:04:17.441232,0,Good,Inactive
USER_0982,Tablet,Food_Court_WiFi,OTP Verification,Free,N/A,0.0,2026-06-07 22:04:17.441232,4,Poor,Inactive
USER_0983,Smartphone,Gym_Lobby,Social Login,Family,Monthly,29.99,2026-03-02 22:04:17.441232,0,Good,Active
USER_0984,Smartphone,CoWorking_Space_A,Social Login,Family,Monthly,29.99,2025-10-26 22:04:17.441232,0,Average,Active
USER_0985,Laptop,Metro_Station_Exit,WPA2-Enterprise,Free,N/A,0.0,2025-04-26 22:04:17.441232,6,Poor,Inactive
USER_0986,Smartphone,TechHub_Cafe,OTP Verification,Premium,Monthly,19.99,2024-08-04 22:04:17.441232,0,Average,Active
USER_0987,Laptop,Food_Court_WiFi,WPA2-Enterprise,Basic,Monthly,9.99,2025-02-24 22:04:17.441232,0,Good,Active
USER_0988,Smartphone,Metro_Station_Exit,OTP Verification,Free,N/A,0.0,2025-04-23 22:04:17.441232,0,Good,Active
USER_0989,Smartphone,Gym_Lobby,OTP Verification,Business,Monthly,49.99,2026-06-25 22:04:17.441232,0,Awesome,Active
USER_0990,Tablet,Gym_Lobby,Social Login,Free,N/A,0.0,2025-04-17 22:04:17.441232,5,Poor,Inactive
USER_0991,Tablet,Central_Park_Bench,OTP Verification,Free,N/A,0.0,2026-06-21 22:04:17.441232,0,Good,Active
USER_0992,Laptop,Food_Court_WiFi,Captive Portal,Premium,Monthly,19.99,2025-10-09 22:04:17.441232,4,Poor,Inactive
USER_0993,Smartphone,TechHub_Cafe,WPA2-Enterprise,Premium,Yearly,19.99,2024-09-12 22:04:17.441232,1,Good,Active
USER_0994,Laptop,CoWorking_Space_A,Captive Portal,Free,N/A,0.0,2026-06-05 22:04:17.441232,0,Awesome,Active
USER_0995,Smartphone,Gym_Lobby,Captive Portal,Premium,Monthly,19.99,2025-02-26 22:04:17.441232,0,Awesome,Active
USER_0996,Smartphone,CoWorking_Space_A,WPA2-Enterprise,Basic,Monthly,9.99,2025-03-29 22:04:17.441232,0,Awesome,Active
USER_0997,Smart TV,Gym_Lobby,Captive Portal,Free,N/A,0.0,2026-04-03 22:04:17.441232,5,Leave to other provider,Inactive
USER_0998,Smartphone,TechHub_Cafe,OTP Verification,Free,N/A,0.0,2026-02-25 22:04:17.441232,1,Good,Active
USER_0999,IoT Device,Metro_Station_Exit,WPA2-Enterprise,Premium,Yearly,19.99,2026-05-10 22:04:17.441232,0,Awesome,Active
USER_1000,Smartphone,Main_Square_WiFi,Social Login,Free,N/A,0.0,2025-01-20 22:04:17.441232,4,Poor,Inactive
